mqap_id,country,address,lng,city,group_sic_code_name_ext,group_sic_code,side_of_street,disp_lng,phone,group_sic_code_ext,group_sic_code_name,name,disp_lat,state,id,postal_code,mqap_geography,lat
8247a910-2bf3-4e22-aac8-121438aa1d3a,US,5335 Wisconsin Ave NW,-77.085392,Washington,Computer Parts & Supplies,573402.0,R,-77.085392,+(1)-(202)-2430588,573402.0,Computer Parts & Supplies,D Solutions,38.960104,DC,288341746,20015,"{'latLng': {'lng': -77.085392, 'lat': 38.960104}}",38.960104
236dfe8a-7946-4365-ab91-b66c90a5f065,US,5335 Wisconsin Ave NW,-77.085392,Washington,Rubber & Plastic Footwear Retail,566112.0,R,-77.085392,+(1)-(202)-5370200,566112.0,Rubber & Plastic Footwear Retail,ECCO,38.960104,DC,276607455,20015,"{'latLng': {'lng': -77.085392, 'lat': 38.960104}}",38.960104
2292bc48-30dc-4907-b75b-f4536b0c914d,US,5335 Wisconsin Ave NW,-77.085392,Washington,Legal Services,811198.0,R,-77.085392,+(1)-(202)-2444264,811198.0,Legal Services,Asmar Schor & McKenna,38.960104,DC,276802880,20015,"{'latLng': {'lng': -77.085392, 'lat': 38.960104}}",38.960104
725a1ff0-a6e9-4d6a-a9eb-af9fd2493dd6,US,5335 Wisconsin Ave NW,-77.085392,Washington,Computer Parts & Supplies,573402.0,R,-77.085392,+(1)-(202)-2370365,573402.0,Computer Parts & Supplies,Metalogix,38.960104,DC,279353849,20015,"{'latLng': {'lng': -77.085392, 'lat': 38.960104}}",38.960104
3cd564a1-cc05-41ea-85f6-6292f3f9cb7d,US,5335 Wisconsin Ave NW,-77.085392,Washington,Beauty Salons-Equipment &  Supplies (Wholesale),508702.0,R,-77.085392,+(1)-(202)-6862616,508702.0,Beauty Salons-Equipment &  Supplies (Wholesale),The Jovid Foundation,38.960104,DC,277568890,20015,"{'latLng': {'lng': -77.085392, 'lat': 38.960104}}",38.960104
d3d4f328-f092-4e04-a840-44e74c1a1060,US,5335 Wisconsin Ave NW,-77.085392,Washington,Business Services NEC,738999.0,R,-77.085392,+(1)-(202)-2744756,738999.0,Business Services NEC,Aligned Business Solutions,38.960104,DC,361488841,20015,"{'latLng': {'lng': -77.085392, 'lat': 38.960104}}",38.960104
55295802-3aba-48e4-b9ad-9279ca30c6ed,US,5335 Wisconsin Ave NW,-77.085392,Washington,Legal Services,811198.0,R,-77.085392,+(1)-(202)-6862886,811198.0,Legal Services,Lisboa,38.960104,DC,353472908,20015,"{'latLng': {'lng': -77.085392, 'lat': 38.960104}}",38.960104
99fa8bdf-c453-40e4-b24c-8755920b2908,US,5335 Wisconsin Ave NW,-77.085392,Washington,Federal Government General Offices,919901.0,R,-77.085392,+(1)-(202)-2740235,919901.0,Federal Government General Offices,Phoenix Center,38.960104,DC,359945211,20015,"{'latLng': {'lng': -77.085392, 'lat': 38.960104}}",38.960104
58257cd1-9559-4713-a496-4f98a7d13bf5,US,5335 Wisconsin Ave NW,-77.085392,Washington,Legal Services,811198.0,R,-77.085392,+(1)-(202)-2430581,811198.0,Legal Services,The Law Offices Of Robert d'lorio,38.960104,DC,356424640,20015,"{'latLng': {'lng': -77.085392, 'lat': 38.960104}}",38.960104
1f52f07f-6e20-4c02-8ad3-f6386d7c058c,US,5335 Wisconsin Ave NW,-77.085392,Washington,Business Services NEC,738999.0,R,-77.085392,+(1)-(202)-8951705,738999.0,Business Services NEC,Flattau Associates,38.960104,DC,277741775,20015,"{'latLng': {'lng': -77.085392, 'lat': 38.960104}}",38.960104
64559cd7-8733-4447-b4cd-5c9deb415a29,US,5335 Wisconsin Ave NW,-77.085392,Washington,Legal Services,811198.0,R,-77.085392,+(1)-(202)-4528010,811198.0,Legal Services,Caryl S Bernstein Esq,38.960104,DC,279579461,20015,"{'latLng': {'lng': -77.085392, 'lat': 38.960104}}",38.960104
c8a02733-86b9-42b3-9813-5fc0de02ae8c,US,5335 Wisconsin Ave NW,-77.085392,Washington,Office Equipment (Wholesale),504498.0,R,-77.085392,+(1)-(202)-2744769,504498.0,Office Equipment (Wholesale),New World Advisors,38.960104,DC,362844074,20015,"{'latLng': {'lng': -77.085392, 'lat': 38.960104}}",38.960104
5d6e2f3a-7118-459f-8cf5-eec61917f32f,US,5335 Wisconsin Ave NW,-77.085392,Washington,Investments,621111.0,R,-77.085392,+(1)-(202)-6866675,621111.0,Investments,Stifel,38.960104,DC,277390936,20015,"{'latLng': {'lng': -77.085392, 'lat': 38.960104}}",38.960104
805da460-ba74-484f-9c64-152ee56a8460,US,5335 Wisconsin Ave NW,-77.085392,Washington,Legal Services,811198.0,R,-77.085392,+(1)-(202)-8952786,811198.0,Legal Services,Matthew J McGrath Attorney,38.960104,DC,289204471,20015,"{'latLng': {'lng': -77.085392, 'lat': 38.960104}}",38.960104
aeb496a3-32e5-4a13-9468-18a1691b4d73,US,5335 Wisconsin Ave NW,-77.085392,Washington,Legal Services,811198.0,R,-77.085392,+(1)-(202)-5374830,811198.0,Legal Services,Trow & Rahal PC,38.960104,DC,277971455,20015,"{'latLng': {'lng': -77.085392, 'lat': 38.960104}}",38.960104
fad705ef-c54c-4422-b7af-58ba8dc5ce28,US,3905 Ingomar St NW,-77.078365,Washington,Legal Services,811198.0,R,-77.078353,+(1)-(202)-3646534,811198.0,Legal Services,Tucker Seth A,38.958544,DC,284866267,20015,"{'latLng': {'lng': -77.078365, 'lat': 38.958352}}",38.958352
bb6fe7d7-fa36-4ece-bd1c-d7903c30b47b,US,4712 Wisconsin Ave NW,-77.081019,Washington,,,L,-77.081354,+(1)-(202)-3634453,,,Yosaku Japanese Restaurant,38.951459,DC,2477920,20016,"{'latLng': {'lng': -77.081019, 'lat': 38.951554}}",38.951554
cf554cf0-040f-4cba-8d41-6461915c9967,US,5345 Wisconsin Ave NW,-77.085475,Washington,,,R,-77.085263,+(1)-(202)-8882550,,,Locksmith Depot,38.960334,DC,291081724,20015,"{'latLng': {'lng': -77.085475, 'lat': 38.960269}}",38.960269
f35842f4-70af-407c-ad83-d4e473ed2f86,US,5345 Wisconsin Ave NW,-77.085475,Washington,Health Clubs & Gyms,799101.0,R,-77.085263,+(1)-(202)-9665051,799101.0,Health Clubs & Gyms,McGraw Communications Inc DC,38.960334,DC,362146924,20015,"{'latLng': {'lng': -77.085475, 'lat': 38.960269}}",38.960269
7010b5c5-41e5-403f-ae08-d24e2fa2a4d8,US,5345 Wisconsin Ave NW,-77.085475,Washington,,,R,-77.085263,+(1)-(202)-3640500,,,Cheesecake Factory,38.960334,DC,291647919,20015,"{'latLng': {'lng': -77.085475, 'lat': 38.960269}}",38.960269
5e1b6635-ad30-41aa-973e-eb698a3df6bc,US,4708 Wisconsin Ave NW,-77.080985,Washington,Homes Personal Care Facility,805911.0,L,-77.081256,+(1)-(202)-2371399,805911.0,Homes Personal Care Facility,Noya Chiropractic,38.951409,DC,277644479,20016,"{'latLng': {'lng': -77.080985, 'lat': 38.951486}}",38.951486
51a58dcd-e5b1-4dfb-ad3b-2454e9630cde,US,4708 Wisconsin Ave NW,-77.080985,Washington,Health Clubs & Gyms,799101.0,L,-77.081256,+(1)-(202)-2370080,799101.0,Health Clubs & Gyms,Body College,38.951409,DC,345837373,20016,"{'latLng': {'lng': -77.080985, 'lat': 38.951486}}",38.951486
9e0e9e41-06f8-4b6a-9008-803b6e1366c3,US,4708 Wisconsin Ave NW,-77.080985,Washington,,,L,-77.081256,+(1)-(202)-2447120,,,Bkj Development Company,38.951409,DC,362051796,20016,"{'latLng': {'lng': -77.080985, 'lat': 38.951486}}",38.951486
0a62f435-bf41-4419-8948-aaaa7cadf966,US,4708 Wisconsin Ave NW,-77.080985,Washington,Business Services NEC,738999.0,L,-77.081256,+(1)-(202)-3631610,738999.0,Business Services NEC,Kengla Flag Company,38.951409,DC,365102185,20016,"{'latLng': {'lng': -77.080985, 'lat': 38.951486}}",38.951486
78b9357e-3db5-4c46-b6c0-d75e27c2e7d8,US,4708 Wisconsin Ave NW,-77.080985,Washington,Computer Services,737101.0,L,-77.081256,+(1)-(202)-3641299,737101.0,Computer Services,Real Tech Solutions,38.951409,DC,368482890,20016,"{'latLng': {'lng': -77.080985, 'lat': 38.951486}}",38.951486
88576bf1-96db-4e39-8cd1-faf67e640224,US,4731 Wisconsin Ave NW,-77.080977,Washington,Advertising Marketing,731115.0,R,-77.080977,+(1)-(202)-3625910,731115.0,Advertising Marketing,Soapbox Consulting,38.951472,DC,284150776,20016,"{'latLng': {'lng': -77.080977, 'lat': 38.951472}}",38.951472
47e5682d-e7df-4204-9f89-5b71f63dbdf7,US,4729 Wisconsin Ave NW,-77.080962,Washington,Preschools,835102.0,R,-77.080962,+(1)-(202)-3634431,835102.0,Preschools,Communikids Preschool,38.951442,DC,290647864,20016,"{'latLng': {'lng': -77.080962, 'lat': 38.951442}}",38.951442
95eecdde-6443-4884-9dc6-55d55722b3af,US,5310 Western Ave,-77.087623,Chevy Chase,Legal Services,811198.0,L,-77.087623,+(1)-(301)-5653293,811198.0,Legal Services,Jjht,38.959313,MD,366657866,20815,"{'latLng': {'lng': -77.087623, 'lat': 38.959313}}",38.959313
2bdf42c5-10ad-4767-9f08-0f587fa3ed66,US,5310 Western Ave,-77.087623,Chevy Chase,Cafes,581214.0,L,-77.087623,+(1)-(301)-2156763,581214.0,Cafes,Tynan Coffee & Tea,38.959313,MD,367055303,20815,"{'latLng': {'lng': -77.087623, 'lat': 38.959313}}",38.959313
42e01001-28a6-41b0-8758-7c635d4b63b2,US,5310 Western Ave,-77.087623,Chevy Chase,Pubs,581305.0,L,-77.087623,+(1)-(301)-7187812,581305.0,Pubs,The Capital Grille-Chevy Chase,38.959313,MD,360394484,20815,"{'latLng': {'lng': -77.087623, 'lat': 38.959313}}",38.959313
ecc867a9-a47d-4164-af7a-7658e4cb5bb2,US,5310 Western Ave,-77.087623,Chevy Chase,Clothing Retail,565101.0,L,-77.087623,+(1)-(301)-9511111,565101.0,Clothing Retail,Nina McLemore,38.959313,MD,290367296,20815,"{'latLng': {'lng': -77.087623, 'lat': 38.959313}}",38.959313
e506f843-1be9-4e85-b9a8-d9b901341193,US,5320 Western Ave,-77.087443,Chevy Chase,Clothing Retail,565101.0,L,-77.087443,+(1)-(301)-6521163,565101.0,Clothing Retail,Talbots,38.95945,MD,360404203,20815,"{'latLng': {'lng': -77.087443, 'lat': 38.95945}}",38.95945
5e92610b-9d01-4e86-804a-86a1f7adb06e,US,5320 Western Ave,-77.087443,Chevy Chase,Rubber & Plastic Footwear Retail,566112.0,L,-77.087443,+(1)-(301)-6549122,566112.0,Rubber & Plastic Footwear Retail,Cole Haan,38.95945,MD,44063186,20815,"{'latLng': {'lng': -77.087443, 'lat': 38.95945}}",38.95945
1cf6e292-c415-40af-9f8e-e734fbaed634,US,5330 Western Ave,-77.087226,Chevy Chase,Bars,581301.0,L,-77.087226,+(1)-(301)-6649494,581301.0,Bars,The Tasting Room Wine Bar Chevy Chase,38.959614,MD,363659928,20815,"{'latLng': {'lng': -77.087226, 'lat': 38.959614}}",38.959614
54b9a4a0-2efb-4088-b432-034ebdd12f9f,US,5330 Western Ave,-77.087226,Chevy Chase,(All) Auto Dealers,551102.0,L,-77.087226,+(1)-(301)-7183050,551102.0,(All) Auto Dealers,Sephora,38.959614,MD,267460491,20815,"{'latLng': {'lng': -77.087226, 'lat': 38.959614}}",38.959614
d0ffcb22-fecf-4cbc-91ca-c4afd83344c5,US,5330 Western Ave,-77.087226,Chevy Chase,Clothing Retail,565101.0,L,-77.087226,+(1)-(301)-6522079,565101.0,Clothing Retail,White House Black Market,38.959614,MD,267670450,20815,"{'latLng': {'lng': -77.087226, 'lat': 38.959614}}",38.959614
81f4d3ce-4dea-478d-b76b-53ee0cb63a57,US,5330 Western Ave,-77.087226,Chevy Chase,Clothing Retail,565101.0,L,-77.087226,+(1)-(301)-6549811,565101.0,Clothing Retail,Eileen Fisher,38.959614,MD,267461030,20815,"{'latLng': {'lng': -77.087226, 'lat': 38.959614}}",38.959614
27e907ac-df46-4949-890b-961ab39ff81f,US,5300 Western Ave,-77.087122,Chevy Chase,Department Stores,531102.0,L,-77.087457,+(1)-(240)-7443700,531102.0,Department Stores,Bloomingdale's,38.960097,MD,42344396,20815,"{'latLng': {'lng': -77.087122, 'lat': 38.959692}}",38.959692
0db961ce-72f4-48f2-b90e-1d4f2bc0db5d,US,5300 Western Ave,-77.087122,Chevy Chase,Clothing Retail,565101.0,L,-77.087457,+(1)-(301)-6560264,565101.0,Clothing Retail,Ted Baker London,38.960097,MD,276325824,20815,"{'latLng': {'lng': -77.087122, 'lat': 38.959692}}",38.959692
17e246f1-a8ae-4e92-9b8c-3b73e4e5f74c,US,5300 Western Ave,-77.087122,Chevy Chase,Clothing Retail,565101.0,L,-77.087457,+(1)-(301)-7185127,565101.0,Clothing Retail,Unique Solutions Design,38.960097,MD,284848250,20815,"{'latLng': {'lng': -77.087122, 'lat': 38.959692}}",38.959692
c9942442-b3a8-4c40-ab9c-fe51bad3beb0,US,5260 Western Ave,-77.088042,Chevy Chase,(All) Insurance,641112.0,L,-77.088268,+(1)-(301)-9862006,641112.0,(All) Insurance,David Lloyd Kreeger Insurance,38.959043,MD,368134198,20815,"{'latLng': {'lng': -77.088042, 'lat': 38.95899}}",38.95899
86cd4749-1d2c-4fd5-90cd-7fdbd63606e5,US,5260 Western Ave,-77.088042,Chevy Chase,(All) Insurance,641112.0,L,-77.088268,+(1)-(301)-9862016,641112.0,(All) Insurance,R C Peck Insurance,38.959043,MD,279026262,20815,"{'latLng': {'lng': -77.088042, 'lat': 38.95899}}",38.95899
06939939-ba93-4c40-a4bd-eb7addb28438,US,5260 Western Ave,-77.088042,Chevy Chase,,,L,-77.088268,+(1)-(240)-6303152,,,ABC Locksmith,38.959043,MD,362789907,20815,"{'latLng': {'lng': -77.088042, 'lat': 38.95899}}",38.95899
fbc5393b-6f9a-4644-81d5-ed599d48f2c3,US,5260 Western Ave,-77.088042,Chevy Chase,(All) Insurance,641112.0,L,-77.088268,+(1)-(301)-9863000,641112.0,(All) Insurance,Goevrnment Employees Insurance,38.959043,MD,362739716,20815,"{'latLng': {'lng': -77.088042, 'lat': 38.95899}}",38.95899
e963d5d0-2dad-4e1f-b129-42debad87997,US,5260 Western Ave,-77.088042,Chevy Chase,(All) Insurance,641112.0,L,-77.088268,+(1)-(301)-9863880,641112.0,(All) Insurance,GEICO Corporate Office,38.959043,MD,21699101,20815,"{'latLng': {'lng': -77.088042, 'lat': 38.95899}}",38.95899
29af6086-bef4-4326-9db1-1388af64c2c5,US,5260 Western Ave,-77.088042,Chevy Chase,(All) Insurance,641112.0,L,-77.088268,+(1)-(301)-9862100,641112.0,(All) Insurance,Insurance Counselors,38.959043,MD,275630892,20815,"{'latLng': {'lng': -77.088042, 'lat': 38.95899}}",38.95899
13ca26a1-6908-45c7-8bc3-44a8ea15a110,US,4704 Wisconsin Ave NW,-77.080926,Washington,(All) Doctors,801101.0,L,-77.081202,+(1)-(202)-3631400,801101.0,(All) Doctors,C F Schatz DR Jr,38.951296,DC,362850861,20016,"{'latLng': {'lng': -77.080926, 'lat': 38.951372}}",38.951372
5c9740bc-88bb-4807-b2e8-f2cb04e4d510,US,4713 Wisconsin Ave NW,-77.080919,Washington,Hospitals,806202.0,R,-77.080639,+(1)-(202)-5374873,806202.0,Hospitals,Unity Health Care,38.951446,DC,42059157,20016,"{'latLng': {'lng': -77.080919, 'lat': 38.95136}}",38.95136
c9d1b706-51f5-45b6-8532-8578a3cd633b,US,4713 Wisconsin Ave NW,-77.080919,Washington,,,R,-77.080639,+(1)-(202)-3641419,,,Community Council for The Homeless,38.951446,DC,2477770,20016,"{'latLng': {'lng': -77.080919, 'lat': 38.95136}}",38.95136
a95c55c9-ffe0-47fb-95f2-448b8b9621f5,US,4719 Wisconsin Ave NW,-77.080885,Washington,Language Schools,829912.0,R,-77.080885,+(1)-(202)-3630133,829912.0,Language Schools,Communikids,38.951294,DC,21672099,20016,"{'latLng': {'lng': -77.080885, 'lat': 38.951294}}",38.951294
d4faf4f4-0e3c-4842-91ee-22558e7dc19d,US,5255 Western Ave,-77.088702,Washington,Rubber & Plastic Footwear Retail,566112.0,R,-77.088702,,566112.0,Rubber & Plastic Footwear Retail,ECCO,38.958466,DC,367915036,20015,"{'latLng': {'lng': -77.088702, 'lat': 38.958466}}",38.958466
ee4ac9e4-b274-40ca-9080-65bb40975828,US,5255 Western Ave NW,-77.088702,Washington,Department Stores,531102.0,R,-77.088702,+(1)-(202)-2371438,531102.0,Department Stores,Bcbg Max Azria,38.958466,DC,288337351,20015,"{'latLng': {'lng': -77.088702, 'lat': 38.958466}}",38.958466
427d5356-84ef-49a3-9a35-ba7769d87393,US,5255 Western Ave NW,-77.088702,Washington,Department Stores,531102.0,R,-77.088702,+(1)-(202)-3629600,531102.0,Department Stores,Lord & Taylor,38.958466,DC,345805875,20015,"{'latLng': {'lng': -77.088702, 'lat': 38.958466}}",38.958466
74761bec-ce25-4c65-9d93-7f42b069aa53,US,4700 Wisconsin Ave NW,-77.080879,Washington,,,L,-77.081168,+(1)-(202)-6861201,,,Steak and Egg,38.951201,DC,291639941,20016,"{'latLng': {'lng': -77.080879, 'lat': 38.951282}}",38.951282
d9707972-4393-4e12-aa7b-075316b586cf,US,4115 Chesapeake St NW,-77.081825,Washington,Investments,621111.0,R,-77.081829,+(1)-(202)-3621000,621111.0,Investments,Central Pension Fund Iuoe,38.951224,DC,21672173,20016,"{'latLng': {'lng': -77.081825, 'lat': 38.951028}}",38.951028
ad7d413a-e64f-41ee-ad91-9ab49780ce44,US,4750 41st St NW,-77.080312,Washington,Nursing & Personal Care NEC,805999.0,L,-77.080312,+(1)-(202)-3642296,805999.0,Nursing & Personal Care NEC,National Down Syndrome Society,38.951403,DC,368094482,20016,"{'latLng': {'lng': -77.080312, 'lat': 38.951403}}",38.951403
e7814af2-3e49-4e11-ab0e-2399e1d2992d,US,4750 41st St NW,-77.080312,Washington,,,L,-77.080312,+(1)-(202)-7300844,,,Washington DC Ampm Lockpro,38.951403,DC,277054074,20016,"{'latLng': {'lng': -77.080312, 'lat': 38.951403}}",38.951403
6643ec01-96cb-49b8-8d4a-3e59637dcbf4,US,4750 41st St NW,-77.080312,Washington,Advertising Marketing,731115.0,L,-77.080312,+(1)-(202)-2440453,731115.0,Advertising Marketing,Roma Peter,38.951403,DC,2478593,20016,"{'latLng': {'lng': -77.080312, 'lat': 38.951403}}",38.951403
bb4a7abb-8dbf-4070-bc29-8a5ac75f391a,US,4750 41st St NW,-77.080312,Washington,Legal Services,811198.0,L,-77.080312,+(1)-(202)-4819000,811198.0,Legal Services,Simon David L,38.951403,DC,2486366,20016,"{'latLng': {'lng': -77.080312, 'lat': 38.951403}}",38.951403
1617f9d0-ade4-47d5-a096-383598d770c2,US,4725 Wisconsin Ave NW,-77.080816,Washington,Tax Return Preparation & Filing,729101.0,R,-77.080579,+(1)-(202)-3641269,729101.0,Tax Return Preparation & Filing,H&R Block,38.951228,DC,2477772,20016,"{'latLng': {'lng': -77.080816, 'lat': 38.951152}}",38.951152
dbc7f0e5-57ca-4ce5-a25f-b4296bda3e33,US,4725 Wisconsin Ave NW,-77.080816,Washington,Construction Building Contractors,152130.0,R,-77.080579,+(1)-(202)-2443696,152130.0,Construction Building Contractors,Er Bacon Development,38.951228,DC,273997716,20016,"{'latLng': {'lng': -77.080816, 'lat': 38.951152}}",38.951152
95d79c2a-2481-459b-be9f-6c30844631ab,US,5239 Western Ave NW,-77.089191,Washington,(All) Dentists,802101.0,R,-77.088952,+(1)-(202)-3636200,802101.0,(All) Dentists,Ferris Harrison E DDS Office,38.957977,DC,351497633,20015,"{'latLng': {'lng': -77.089191, 'lat': 38.958086}}",38.958086
da966d66-8e1a-495f-ae1f-ba07a997ed3d,US,4300 Military Rd NW,-77.083556,Washington,,,R,-77.083574,+(1)-(202)-7343589,,,24 Hour Fast Locks & Doors,38.962422,DC,368212587,20015,"{'latLng': {'lng': -77.083556, 'lat': 38.961029}}",38.961029
cfc948c9-8641-4b4f-a78e-b66627aeb423,US,4512 River Rd NW,-77.089816,Washington,,,L,-77.089935,+(1)-(202)-7477901,,,Dupon Circle Locksmith 24 7,38.955308,DC,368482874,20016,"{'latLng': {'lng': -77.089816, 'lat': 38.955482}}",38.955482
16d6d027-bd4f-4d08-bce0-de3967b6f44e,US,4709 Wisconsin Ave NW,-77.080803,Washington,Computer Services,737101.0,R,-77.080803,+(1)-(202)-2378827,737101.0,Computer Services,Advanced Computer Center,38.951124,DC,266212450,20016,"{'latLng': {'lng': -77.080803, 'lat': 38.951124}}",38.951124
29aace5f-2bf6-4576-bbee-cecd415d682e,US,4709 Wisconsin Ave NW,-77.080803,Washington,Construction Building Contractors,152130.0,R,-77.080803,+(1)-(202)-3644709,152130.0,Construction Building Contractors,Tenley Design,38.951124,DC,284867656,20016,"{'latLng': {'lng': -77.080803, 'lat': 38.951124}}",38.951124
dcc2c9fe-f48b-42a5-973a-cce586164032,US,4710 41st St NW,-77.080311,Washington,Publishers,274105.0,L,-77.080563,+(1)-(202)-3643300,274105.0,Publishers,Biblival Archaeology Society,38.951262,DC,21672023,20016,"{'latLng': {'lng': -77.080311, 'lat': 38.951263}}",38.951263
1932280e-8de1-4566-bc6b-ebb0e894a230,US,4710 41st St NW,-77.080311,Washington,Legal Services,811198.0,L,-77.080563,+(1)-(202)-3625190,811198.0,Legal Services,English Attny Elaine At Law,38.951262,DC,21672127,20016,"{'latLng': {'lng': -77.080311, 'lat': 38.951263}}",38.951263
c6b3097a-c1e8-4479-8996-71b07dd7766c,US,4301 Military Rd NW,-77.084176,Washington,Travel Agents,472402.0,R,-77.084164,+(1)-(202)-9667474,472402.0,Travel Agents,Holman Robert,38.961408,DC,368094562,20015,"{'latLng': {'lng': -77.084176, 'lat': 38.961035}}",38.961035
9c351bb4-4b0a-4962-b05c-d58ff99dc819,US,4301 Military Rd NW,-77.084176,Washington,Beauty Salons-Equipment &  Supplies (Wholesale),508702.0,R,-77.084164,+(1)-(202)-4501740,508702.0,Beauty Salons-Equipment &  Supplies (Wholesale),George Bacchus Salon,38.961408,DC,286019146,20015,"{'latLng': {'lng': -77.084176, 'lat': 38.961035}}",38.961035
aee974aa-b5c1-4e79-8d98-9e886b743f3f,US,3825 University Ave NW,-77.091603,Washington,Legal Services,811198.0,R,-77.091603,+(1)-(202)-8858626,811198.0,Legal Services,Lewis Douglass,38.939617,DC,367577491,20016,"{'latLng': {'lng': -77.091603, 'lat': 38.939617}}",38.939617
1503ac17-b27c-4779-8026-723a85346b4b,US,3905 47th St NW,-77.092633,Washington,Business Services NEC,738999.0,R,-77.092407,+(1)-(202)-2375610,738999.0,Business Services NEC,The Sonoma Institute,38.940628,DC,2478666,20016,"{'latLng': {'lng': -77.092633, 'lat': 38.940629}}",38.940629
360998ce-0da8-4755-aa7b-ff6023ee067a,US,4814 Quebec St NW,-77.094665,Washington,Homes Personal Care Facility,805911.0,L,-77.094665,+(1)-(202)-7477916,805911.0,Homes Personal Care Facility,24/7 Emergency Locksmith DC,38.938167,DC,366566534,20016,"{'latLng': {'lng': -77.094665, 'lat': 38.938167}}",38.938167
e6a2df5c-eabb-48ab-b430-1258f5ab8bc2,US,,-77.090437,Washington,Parks,799951.0,N,-77.090437,,799951.0,Parks,Glover Parkway,38.939688,DC,362699000,20016,"{'latLng': {'lng': -77.090437, 'lat': 38.939688}}",38.939688
0b162eb6-2d36-444e-b463-4d78d13f0aa7,US,3101 Winconsin Ave NW,-77.090437,Washington,(All) Places Of Worship,866107.0,N,-77.090437,+(1)-(202)-5376200,866107.0,(All) Places Of Worship,Washington National Cathedral,38.939688,DC,362680159,20016,"{'latLng': {'lng': -77.090437, 'lat': 38.939688}}",38.939688
c7a25691-8a99-4926-b4af-ea316887f265,US,,-77.090437,Washington,Parks,799951.0,N,-77.090437,,799951.0,Parks,Fort Bayard Park,38.939688,DC,367863163,20016,"{'latLng': {'lng': -77.090437, 'lat': 38.939688}}",38.939688
6e5268de-58fe-4f32-bb46-8b7b4ac11fc3,US,Westmoreland Cir NW,-77.090437,Washington,Parks,799951.0,N,-77.090437,,799951.0,Parks,Dalecarlia Reservoir Grounds,38.939688,DC,362654154,20016,"{'latLng': {'lng': -77.090437, 'lat': 38.939688}}",38.939688
35f36c16-bce3-4a5f-85ad-7f51024efb4d,US,,-77.090437,Washington,Parks,799951.0,N,-77.090437,,799951.0,Parks,Spring Valley Park,38.939688,DC,366977805,20016,"{'latLng': {'lng': -77.090437, 'lat': 38.939688}}",38.939688
4e0eae7b-b9bf-4abf-9f35-3f6ff0d5cd57,US,,-77.090437,Washington,Parks,799951.0,N,-77.090437,,799951.0,Parks,Battery Kemble Park,38.939688,DC,362563816,20016,"{'latLng': {'lng': -77.090437, 'lat': 38.939688}}",38.939688
30f1f653-779c-4259-8c97-c514e423e3a8,US,,-77.090437,Washington,Parks,799951.0,N,-77.090437,,799951.0,Parks,Fort Reno Park,38.939688,DC,368233741,20016,"{'latLng': {'lng': -77.090437, 'lat': 38.939688}}",38.939688
58211778-70fa-46e8-b19c-a27e21d89ad6,US,4801 Quebec St NW,-77.09472,Washington,Caterers,581212.0,R,-77.094629,+(1)-(202)-9669289,581212.0,Caterers,Eagles Edward P,38.938373,DC,362093632,20016,"{'latLng': {'lng': -77.09472, 'lat': 38.93818}}",38.93818
1ef471e4-35b1-4d2c-a870-3e259d96a083,US,4800 Woodway Ln NW,-77.09488,Washington,(All) Doctors,801101.0,L,-77.095015,+(1)-(202)-9667070,801101.0,(All) Doctors,Shorb Paul E Jr,38.936737,DC,284976597,20016,"{'latLng': {'lng': -77.09488, 'lat': 38.937327}}",38.937327
7b154564-9d47-4e42-8f4e-4e57b8edfddb,US,4600 Massachusetts Ave NW,-77.090895,Washington,(All) Doctors,801101.0,L,-77.090895,+(1)-(202)-3634450,801101.0,(All) Doctors,Jeffrey Kraskin DR,38.941566,DC,2477921,20016,"{'latLng': {'lng': -77.090895, 'lat': 38.941566}}",38.941566
7d2f3b1b-e7c0-4837-bae1-ab4c439a35bc,US,4500 Massachusetts Ave NW,-77.089883,Washington,Book Stores,594201.0,L,-77.091148,+(1)-(202)-8858600,594201.0,Book Stores,Wesley Theological Seminary,38.939716,DC,303152818,20016,"{'latLng': {'lng': -77.089883, 'lat': 38.940834}}",38.940834
96443bec-c312-45d0-ae8e-5348b5b3f5ab,US,4500 Massachusetts Ave NW,-77.089883,Washington,Church Organizations,866104.0,L,-77.091148,+(1)-(202)-8858648,866104.0,Church Organizations,Churches' Center for Theology and Public Policy,38.939716,DC,2477299,20016,"{'latLng': {'lng': -77.089883, 'lat': 38.940834}}",38.940834
c6fb2abd-6447-4413-bc00-5d5289e050d4,US,4601 Massachusetts Ave NW,-77.091223,Washington,Church Organizations,866104.0,R,-77.090905,+(1)-(202)-9662565,866104.0,Church Organizations,Christian Science,38.942002,DC,2477187,20016,"{'latLng': {'lng': -77.091223, 'lat': 38.941808}}",38.941808
367db38d-8f41-4e20-99f6-1cb7d1dda461,US,4605 Massachusetts Ave NW,-77.09167,Washington,Church Organizations,866104.0,R,-77.091349,+(1)-(202)-3633911,866104.0,Church Organizations,Arabic Baptist Church,38.942307,DC,2477942,20016,"{'latLng': {'lng': -77.09167, 'lat': 38.942139}}",38.942139
c4abbb95-84a8-46c2-8040-1dbe69a4f4cc,US,4651 Massachusetts Ave NW,-77.092387,Washington,Curtains Shower & Bath Wholesale,502332.0,R,-77.092077,+(1)-(202)-2371126,502332.0,Curtains Shower & Bath Wholesale,New Couture,38.942858,DC,41696735,20016,"{'latLng': {'lng': -77.092387, 'lat': 38.942673}}",38.942673
